subject	grade_level	year	First Time Or Re-Test	score	score_level	multiple_choice	constructed_response	gender	ethnicity	iep	poverty	underperforming_subgroup	recently enrolled	enrolled_year_ago	type	teacher_number
2	9	2015	1	1498	2	28	7	2	5	1	1	1	2	1	1	7
2	9	2015	1	1498	2	28	7	2	5	1	1	1	2	1	1	7
2	9	2015	1	1498	2	27	8	1	5	1	1	1	1	2	1	7
2	9	2016	1	1498	2	25	11	2	5	1	2	2	1	2	1	17
2	9	2014	1	1498	2	29	7	1	5	2	2	2	1	2	3	19
2	9	2014	1	1498	2	32	4	2	5	1	1	1	1	1	3	19
1	9	2015	2	1498	2	25	6	1	5	1	1	1	1	2	2	25
1	9	2015	2	1498	2	25	6	2	5	1	1	1	1	2	2	27
2	9	2014	1	1498	2	27	9	1	5	2	1	2	1	1	4	42
2	9	2014	1	1498	2	26	10	2	6	1	1	1	1	1	4	42
2	9	2014	1	1498	2	28	8	2	5	1	1	1	1	1	4	42
2	9	2014	1	1498	2	29	7	1	5	1	1	1	1	1	4	42
2	9	2014	1	1498	2	30	6	1	5	1	1	1	1	1	4	43
2	9	2014	1	1498	2	29	7	2	5	1	2	2	1	2	4	43
2	9	2014	1	1498	2	30	6	2	5	2	2	2	1	2	4	43
2	9	2014	1	1498	2	28	8	2	4	1	1	1	1	2	4	43
2	9	2014	1	1498	2	29	7	1	5	1	1	1	1	1	4	54
2	9	2014	1	1498	2	30	6	1	5	1	1	1	1	1	4	54
1	9	2015	1	1498	2	24	7	1	5	1	1	1	1	1	4	56
1	9	2015	1	1498	2	23	8	2	5	1	1	1	1	2	4	57
1	9	2015	1	1498	2	22	9	1	5	1	1	1	1	1	4	58
1	9	2015	1	1498	2	25	6	2	5	1	1	1	1	1	4	58
1	9	2015	1	1498	2	24	7	2	3	1	1	1	1	1	4	60
1	9	2015	1	1498	2	25	6	1	5	1	1	1	1	1	4	60
1	9	2015	1	1498	2	22	9	2	5	1	1	1	1	1	4	60
1	9	2015	1	1498	2	23	8	1	5	1	1	1	1	1	4	61
1	9	2015	1	1498	2	27	4	2	5	1	1	1	1	1	4	62
1	9	2015	1	1498	2	22	9	2	5	1	1	1	1	1	4	62
1	9	2015	1	1498	2	26	5	1	5	1	1	1	1	1	4	62
2	9	2016	1	1498	2	28	8	2	5	1	2	2	1	1	4	64
2	9	2016	1	1498	2	32	4	1	5	2	1	2	1	1	4	64
2	9	2016	1	1498	2	27	9	2	5	1	1	1	1	1	4	65
2	9	2016	1	1498	2	25	11	1	5	1	1	1	1	1	4	65
2	9	2016	1	1498	2	28	8	1	5	1	1	1	1	2	4	65
2	9	2016	1	1498	2	26	10	1	9	1	1	1	1	1	4	67
2	9	2016	1	1498	2	29	7	2	5	1	1	1	2	1	4	67
2	9	2015	1	1498	2	29	6	2	3	1	1	1	2	1	4	68
2	9	2015	1	1498	2	30	5	2	5	1	1	1	1	1	4	68
2	9	2016	1	1498	2	28	8	1	5	1	1	1	1	1	4	68
2	9	2016	1	1498	2	28	8	1	5	1	2	2	1	1	4	68
2	9	2015	1	1498	2	28	7	2	3	1	1	1	1	1	4	69
2	9	2015	1	1498	2	25	10	2	5	1	1	1	2	1	4	69
2	9	2016	1	1498	2	26	10	1	5	1	1	1	1	1	4	69
2	9	2016	1	1498	2	28	8	2	6	1	2	2	1	1	4	74
1	9	2016	1	1499	2	21	11	1	5	1	2	2	1	1	1	1
1	9	2016	1	1499	2	19	13	1	5	1	1	1	2	1	1	15
1	9	2016	1	1499	2	22	10	2	5	1	1	1	2	1	1	15
1	9	2016	1	1499	2	24	8	2	5	1	1	1	2	1	1	15
1	9	2016	1	1499	2	25	7	2	5	1	1	1	2	1	1	15
3	9	2014	1	1499	2	19	12	1	5	1	1	1	2	1	3	19
1	9	2016	1	1499	2	25	7	1	5	1	1	1	1	1	4	57
1	9	2016	1	1499	2	24	8	1	5	1	1	1	1	1	4	60
1	9	2016	1	1499	2	22	10	2	5	1	1	1	2	1	4	62
2	9	2013	1	1500	3	28	8	2	5	1	2	2	1	1	3	19
2	9	2013	1	1500	3	27	9	2	1	1	1	1	1	1	3	19
2	9	2013	1	1500	3	30	6	1	5	1	1	1	1	2	3	19
1	9	2013	1	1500	3	24	7	1	5	1	1	1	1	1	3	19
1	9	2014	1	1500	3	23	9	2	5	1	1	1	2	1	3	19
1	9	2014	1	1500	3	25	7	1	5	1	1	1	1	2	3	19
1	9	2014	1	1500	3	24	8	2	5	1	1	1	1	1	3	19
1	9	2014	1	1500	3	25	7	2	5	1	1	1	2	1	3	19
1	9	2013	1	1500	3	23	8	2	4	1	1	1	1	1	4	37
1	9	2013	1	1500	3	20	11	2	5	1	2	2	1	1	4	37
1	9	2013	1	1500	3	23	8	1	5	1	1	1	1	1	4	37
1	9	2013	1	1500	3	21	10	2	5	1	2	2	1	1	4	38
2	9	2013	1	1500	3	32	4	1	5	2	1	2	1	1	4	42
2	9	2013	1	1500	3	32	4	1	5	1	2	2	1	2	4	44
1	9	2014	1	1500	3	24	8	2	5	1	1	1	1	1	4	50
1	9	2014	1	1500	3	22	10	2	5	1	1	1	1	1	4	50
1	9	2014	1	1500	3	26	6	1	5	1	1	1	1	1	4	50
1	9	2014	1	1500	3	23	9	2	5	1	1	1	2	1	4	52
2	9	2015	1	1501	3	25	11	1	5	1	1	1	1	1	1	6
2	9	2015	1	1501	3	28	8	1	5	2	2	2	1	2	1	6
2	9	2015	1	1501	3	28	8	2	5	1	2	2	1	2	1	7
2	9	2015	1	1501	3	29	7	2	5	1	1	1	1	1	1	7
2	9	2015	1	1501	3	27	9	2	5	1	1	1	1	2	1	7
3	9	2015	1	1501	3	20	11	2	5	1	1	1	1	2	1	11
3	9	2015	1	1501	3	23	8	2	5	1	2	2	1	1	1	14
2	9	2016	2	1501	3	27	10	2	5	1	1	1	1	2	1	16
3	9	2013	1	1501	3	20	11	2	5	1	1	1	1	1	3	19
3	9	2013	1	1501	3	25	6	2	5	1	1	1	1	1	3	19
3	9	2013	1	1501	3	22	9	1	3	1	1	1	1	1	3	19
3	9	2013	1	1501	3	23	8	2	5	1	2	2	1	1	3	19
3	9	2013	1	1501	3	21	10	2	5	1	1	1	1	2	3	19
3	9	2013	1	1501	3	23	8	1	5	1	1	1	1	2	3	19
2	9	2015	1	1501	3	31	5	1	5	1	1	1	2	1	4	65
2	9	2015	1	1501	3	28	8	2	5	1	1	1	2	1	4	65
2	9	2016	1	1501	3	25	12	1	5	1	1	1	1	2	4	65
2	9	2015	1	1501	3	30	6	2	5	1	1	1	1	1	4	66
2	9	2016	1	1501	3	27	10	2	5	1	1	1	1	1	4	66
2	9	2016	1	1501	3	28	9	2	5	1	1	1	1	1	4	66
2	9	2015	1	1501	3	30	6	1	5	1	1	1	1	2	4	67
2	9	2015	1	1501	3	28	8	1	5	1	1	1	1	2	4	67
2	9	2015	1	1501	3	33	3	1	5	1	1	1	1	1	4	67
2	9	2015	1	1501	3	30	6	2	6	1	1	1	1	2	4	67
2	9	2016	1	1501	3	30	7	2	5	1	1	1	2	1	4	67
2	9	2015	1	1501	3	27	9	2	5	1	1	1	1	1	4	68
2	9	2015	1	1501	3	29	7	1	5	1	1	1	1	1	4	68
2	9	2016	1	1501	3	29	8	2	5	1	1	1	1	1	4	68
2	9	2015	1	1501	3	28	8	1	5	1	2	2	1	1	4	69
3	9	2015	1	1501	3	22	9	1	5	1	1	1	1	1	4	70
3	9	2015	1	1501	3	17	14	2	3	1	1	1	1	1	4	70
1	9	2015	1	1502	3	25	7	1	5	1	2	2	1	1	1	3
1	9	2015	1	1502	3	24	8	2	5	1	1	1	1	1	1	3
3	9	2016	1	1502	3	24	6	1	5	1	1	1	1	1	1	14
3	9	2016	1	1502	3	23	7	2	5	1	2	2	1	2	1	18
3	9	2016	1	1502	3	19	11	2	5	1	1	1	1	1	1	18
2	9	2014	1	1502	3	29	8	2	5	1	1	1	1	1	3	19
2	9	2014	1	1502	3	28	9	2	5	1	1	1	1	1	3	19
2	9	2014	1	1502	3	31	6	2	5	1	1	1	1	1	3	19
2	9	2014	1	1502	3	29	8	2	5	1	1	1	1	1	3	19
2	9	2014	1	1502	3	34	3	1	5	2	2	2	1	2	3	19
2	9	2014	1	1502	3	29	8	1	5	1	1	1	2	1	3	19
1	9	2015	2	1502	3	24	8	1	5	1	1	1	1	1	2	24
1	9	2015	2	1502	3	24	8	1	5	1	1	1	1	1	2	25
1	9	2015	2	1502	3	26	6	2	5	1	1	1	1	2	2	25
1	9	2015	2	1502	3	26	6	2	5	1	2	2	2	1	2	25
1	9	2015	2	1502	3	24	8	1	5	1	1	1	1	1	2	26
1	9	2015	2	1502	3	24	8	1	5	1	1	1	1	1	2	27
2	9	2014	1	1502	3	32	5	2	5	1	1	1	1	1	4	42
2	9	2014	1	1502	3	30	7	1	5	1	1	1	1	1	4	43
1	9	2015	1	1502	3	23	9	1	5	1	1	1	1	1	4	56
1	9	2015	1	1502	3	22	10	2	5	1	1	1	2	1	4	56
1	9	2015	1	1502	3	27	5	1	5	1	1	1	1	1	4	56
1	9	2015	1	1502	3	27	5	1	5	1	1	1	1	1	4	58
1	9	2015	1	1502	3	26	6	1	5	1	1	1	2	1	4	58
1	9	2015	1	1502	3	24	8	2	5	1	1	1	1	1	4	58
1	9	2015	1	1502	3	21	11	2	5	1	1	1	2	1	4	60
1	9	2015	1	1502	3	24	8	1	5	1	2	2	1	2	4	60
1	9	2015	1	1502	3	21	11	2	5	1	1	1	1	1	4	60
1	9	2015	1	1502	3	23	9	2	3	1	1	1	1	1	4	60
1	9	2015	1	1502	3	25	7	2	5	1	1	1	1	1	4	61
1	9	2015	1	1502	3	25	7	1	5	1	1	1	1	1	4	61
3	9	2016	1	1502	3	20	10	2	3	1	1	1	1	1	4	71
3	9	2016	1	1502	3	22	8	1	3	1	2	2	1	1	4	72
3	9	2016	1	1502	3	21	9	2	5	2	1	2	1	1	4	75
1	9	2016	1	1503	3	19	14	1	5	1	1	1	1	2	1	15
1	9	2016	1	1503	3	23	10	2	5	1	1	1	2	1	1	15
1	9	2013	1	1503	3	23	9	2	5	2	2	2	1	2	3	19
1	9	2013	1	1503	3	18	14	2	5	1	1	1	1	1	4	37
1	9	2013	1	1503	3	19	13	1	5	2	2	2	1	1	4	38
1	9	2013	1	1503	3	21	11	1	5	1	1	1	1	1	4	38
1	9	2013	1	1503	3	22	10	1	5	1	2	2	1	1	4	38
1	9	2013	1	1503	3	24	8	2	2	1	1	1	1	1	4	39
1	9	2013	1	1503	3	20	12	2	5	1	1	1	1	1	4	39
1	9	2013	1	1503	3	22	10	1	5	1	2	2	1	1	4	39
1	9	2013	1	1503	3	24	8	2	5	1	1	1	1	1	4	39
1	9	2013	1	1503	3	18	14	1	5	1	1	1	1	1	4	39
1	9	2016	1	1503	3	21	12	1	5	1	1	1	1	1	4	57
1	9	2016	1	1503	3	22	11	1	5	2	1	2	2	1	4	57
1	9	2016	1	1503	3	22	11	2	5	2	1	2	1	1	4	57
1	9	2016	1	1503	3	20	13	2	5	1	1	1	2	1	4	60
1	9	2016	1	1503	3	20	13	2	5	1	1	1	1	2	4	60
1	9	2016	2	1503	3	26	7	2	5	1	1	1	1	2	4	61
1	9	2016	1	1503	3	23	10	1	5	1	1	1	1	1	4	61
2	9	2015	1	1504	3	28	9	2	5	1	1	1	1	1	1	4
2	9	2015	1	1504	3	29	8	1	5	1	1	1	2	1	1	5
2	9	2015	1	1504	3	28	9	2	5	1	2	2	1	1	1	6
2	9	2015	1	1504	3	32	5	1	5	1	1	1	2	1	1	7
2	9	2015	1	1504	3	29	8	2	5	1	1	1	1	2	1	7
2	9	2013	1	1504	3	29	8	2	5	1	1	1	1	2	3	19
2	9	2013	1	1504	3	30	7	2	5	1	1	1	1	2	3	19
2	9	2013	1	1504	3	28	9	2	5	1	2	2	1	2	3	19
2	9	2013	1	1504	3	26	11	2	5	1	1	1	1	2	3	19
2	9	2013	1	1504	3	35	2	1	5	1	2	2	1	1	3	19
2	9	2013	1	1504	3	27	10	1	5	1	2	2	1	2	3	19
1	9	2014	1	1504	3	26	7	2	5	1	1	1	2	1	3	19
1	9	2014	2	1504	3	25	8	2	5	1	1	1	2	1	3	19
3	9	2014	1	1504	3	23	9	2	5	1	1	1	1	1	3	19
1	9	2014	1	1504	3	24	9	2	5	1	2	2	1	2	4	39
2	9	2013	1	1504	3	32	5	2	5	1	1	1	1	1	4	42
2	9	2013	1	1504	3	28	9	2	5	1	2	2	1	1	4	42
2	9	2013	1	1504	3	30	7	1	5	1	1	1	1	1	4	42
2	9	2013	1	1504	3	32	5	1	5	1	1	1	1	1	4	42
2	9	2013	1	1504	3	31	6	1	5	1	1	1	1	1	4	43
2	9	2013	1	1504	3	29	8	2	5	1	1	1	2	1	4	43
2	9	2013	1	1504	3	31	6	1	5	1	1	1	1	1	4	43
2	9	2013	1	1504	3	31	6	2	5	1	2	2	1	2	4	43
3	9	2014	1	1504	3	22	10	1	5	2	2	2	1	2	4	46
3	9	2014	1	1504	3	23	9	2	5	1	1	1	1	1	4	46
3	9	2014	1	1504	3	21	11	1	3	1	1	1	1	1	4	46
3	9	2014	1	1504	3	23	9	1	5	1	1	1	1	1	4	48
1	9	2014	1	1504	3	24	9	2	5	1	1	1	1	1	4	50
1	9	2014	1	1504	3	23	10	1	9	1	1	1	1	1	4	50
1	9	2014	1	1504	3	21	12	1	5	1	1	1	1	1	4	50
1	9	2014	1	1504	3	23	10	2	5	1	1	1	1	1	4	50
1	9	2014	1	1504	3	24	9	1	5	1	1	1	1	1	4	50
1	9	2014	1	1504	3	22	11	1	5	1	1	1	1	1	4	51
1	9	2014	1	1504	3	25	8	2	5	1	1	1	1	1	4	51
1	9	2014	1	1504	3	28	5	2	5	1	1	1	2	1	4	52
1	9	2014	1	1504	3	23	10	1	5	1	1	1	1	1	4	53
1	9	2014	1	1504	3	24	9	2	6	1	1	1	1	1	4	53
2	9	2015	1	1504	3	28	9	2	5	1	1	1	1	1	4	65
2	9	2015	1	1504	3	31	6	1	3	2	1	2	2	1	4	67
2	9	2015	1	1504	3	27	10	2	5	1	1	1	1	1	4	68
2	9	2015	1	1504	3	33	4	1	3	1	1	1	2	1	4	69
2	9	2015	1	1504	3	30	7	2	5	2	1	2	1	1	4	69
2	9	2016	1	1505	3	31	7	1	5	1	1	1	2	1	1	5
2	9	2016	1	1505	3	30	8	2	5	1	2	2	1	2	1	5
2	9	2016	1	1505	3	28	10	2	5	1	1	1	1	1	1	5
3	9	2015	1	1505	3	21	11	2	5	1	2	2	1	2	1	10
2	9	2016	1	1505	3	29	9	2	5	1	1	1	1	1	1	16
2	9	2016	1	1505	3	32	6	2	5	1	1	1	2	1	1	16
2	9	2016	1	1505	3	32	6	2	5	1	1	1	1	2	1	17
2	9	2016	1	1505	3	29	9	2	6	1	2	2	1	1	1	17
2	9	2014	2	1505	3	29	9	1	5	1	2	2	1	2	2	19
2	9	2014	1	1505	3	32	6	1	5	1	1	1	1	1	3	19
3	9	2015	2	1505	3	23	9	1	4	1	1	1	2	1	2	33
2	9	2014	1	1505	3	30	8	2	3	2	1	2	1	1	4	42
2	9	2014	1	1505	3	31	7	1	5	1	1	1	1	1	4	43
2	9	2014	1	1505	3	32	6	1	5	1	1	1	1	1	4	54
2	9	2014	1	1505	3	33	5	2	5	1	2	2	1	2	4	54
2	9	2014	1	1505	3	33	5	2	5	1	2	2	1	2	4	54
2	9	2014	1	1505	3	30	8	2	5	1	1	1	1	1	4	54
2	9	2016	1	1505	3	29	9	1	5	1	1	1	1	1	4	64
2	9	2016	1	1505	3	31	7	1	5	1	2	2	1	1	4	64
2	9	2016	1	1505	3	28	10	1	5	1	2	2	1	1	4	64
2	9	2016	1	1505	3	31	7	2	9	1	2	2	1	2	4	64
2	9	2016	1	1505	3	29	9	1	5	1	1	1	1	2	4	65
2	9	2016	1	1505	3	31	7	1	4	1	1	1	1	1	4	66
2	9	2016	1	1505	3	29	9	2	5	1	1	1	2	1	4	67
1	9	2016	1	1506	3	25	9	2	5	1	1	1	1	1	1	1
1	9	2015	1	1506	3	26	7	1	5	1	1	1	2	1	1	3
1	9	2016	1	1506	3	23	11	2	5	1	1	1	2	1	1	3
3	9	2013	1	1506	3	21	11	2	5	1	1	1	1	1	3	19
1	9	2015	2	1506	3	24	9	2	5	1	2	2	1	1	2	24
1	9	2015	2	1506	3	24	9	2	5	1	2	2	1	1	2	24
1	9	2015	2	1506	3	26	7	2	5	1	2	2	1	2	2	25
3	9	2013	1	1506	3	22	10	2	5	1	1	1	1	1	4	46
3	9	2013	1	1506	3	22	10	2	5	1	2	2	1	2	4	46
1	9	2015	1	1506	3	23	10	2	5	1	1	1	1	1	4	56
1	9	2015	1	1506	3	26	7	2	5	1	1	1	1	1	4	58
1	9	2015	1	1506	3	24	9	1	5	1	1	1	1	1	4	58
1	9	2016	2	1506	3	21	13	1	5	1	2	2	1	2	4	58
1	9	2016	1	1506	3	23	11	1	5	1	1	1	1	1	4	58
1	9	2016	1	1506	3	21	13	2	5	1	1	1	1	1	4	58
1	9	2015	1	1506	3	23	10	2	5	1	1	1	2	1	4	59
1	9	2015	1	1506	3	23	10	2	5	1	1	1	1	1	4	60
1	9	2015	1	1506	3	27	6	2	5	1	2	2	1	1	4	60
1	9	2015	1	1506	3	26	7	2	5	1	1	1	1	1	4	60
1	9	2015	1	1506	3	25	8	1	4	1	1	1	1	1	4	61
1	9	2015	1	1506	3	26	7	2	5	1	2	2	1	2	4	61
1	9	2016	1	1506	3	24	10	1	5	1	2	2	1	2	4	62
3	9	2016	1	1507	3	19	12	2	5	2	1	2	2	1	1	14
2	9	2013	1	1507	3	27	11	2	5	1	2	2	1	1	3	19
2	9	2013	1	1507	3	30	8	1	5	1	2	2	1	2	3	19
2	9	2013	1	1507	3	31	7	2	5	1	2	2	1	2	3	19
2	9	2013	1	1507	3	30	8	2	3	1	1	1	1	2	3	19
2	9	2013	1	1507	3	31	7	2	5	1	1	1	1	2	3	19
2	9	2013	1	1507	3	33	5	1	5	1	1	1	1	1	3	19
2	9	2013	1	1507	3	38	0	1	5	2	1	2	1	1	3	19
1	9	2013	1	1507	3	23	10	1	5	1	1	1	1	1	4	37
1	9	2013	1	1507	3	20	13	2	5	1	1	1	1	1	4	37
1	9	2013	1	1507	3	23	10	1	5	1	1	1	1	1	4	37
1	9	2013	1	1507	3	23	10	2	5	1	1	1	1	1	4	37
1	9	2013	1	1507	3	26	7	2	5	1	1	1	1	1	4	37
1	9	2013	1	1507	3	24	9	2	5	1	2	2	1	1	4	37
1	9	2013	1	1507	3	20	13	2	5	1	2	2	1	1	4	38
1	9	2013	1	1507	3	20	13	1	3	1	1	1	1	1	4	38
1	9	2013	1	1507	3	23	10	2	5	1	1	1	1	2	4	38
1	9	2013	1	1507	3	20	13	2	5	1	2	2	1	1	4	39
1	9	2013	1	1507	3	22	11	2	5	1	1	1	2	1	4	39
1	9	2013	1	1507	3	21	12	1	3	1	1	1	1	1	4	39
1	9	2013	1	1507	3	23	10	2	5	1	1	1	2	1	4	40
2	9	2013	1	1507	3	34	4	1	5	1	2	2	1	1	4	43
3	9	2016	1	1507	3	23	8	1	5	1	1	1	1	1	4	71
2	9	2016	1	1508	3	30	9	2	5	1	1	1	1	1	1	4
2	9	2015	1	1508	3	30	8	2	5	1	1	1	2	1	1	5
2	9	2016	1	1508	3	30	9	2	5	1	1	1	2	1	1	5
2	9	2016	1	1508	3	29	10	2	9	1	1	1	2	1	1	5
2	9	2016	1	1508	3	27	12	1	5	1	1	1	2	1	1	5
2	9	2016	1	1508	3	28	11	2	5	1	1	1	1	1	1	5
2	9	2015	1	1508	3	29	9	2	3	1	1	1	1	1	1	6
2	9	2015	1	1508	3	28	10	2	5	1	1	1	1	1	1	6
2	9	2015	1	1508	3	30	8	2	5	1	1	1	2	1	1	7
2	9	2016	1	1508	3	30	9	1	5	1	1	1	2	1	1	16
2	9	2016	1	1508	3	30	9	1	5	1	1	1	2	1	1	16
1	9	2014	1	1508	3	23	11	2	6	1	1	1	1	1	3	19
2	9	2014	1	1508	3	28	11	2	5	1	1	1	1	2	3	19
2	9	2014	1	1508	3	31	8	2	5	1	2	2	1	2	3	19
1	9	2014	1	1508	3	25	9	2	5	1	1	1	1	1	3	19
2	9	2015	2	1508	3	31	7	2	5	1	1	1	1	2	2	30
1	9	2014	1	1508	3	25	9	1	5	1	1	1	1	1	4	39
2	9	2014	1	1508	3	32	7	2	5	1	1	1	1	1	4	42
2	9	2014	1	1508	3	33	6	2	5	1	1	1	1	1	4	43
2	9	2014	1	1508	3	33	6	2	5	1	1	1	1	1	4	43
2	9	2014	1	1508	3	32	7	2	5	1	1	1	1	1	4	43
2	9	2014	1	1508	3	30	9	2	5	1	1	1	1	1	4	43
2	9	2014	1	1508	3	32	7	1	5	1	2	2	1	1	4	43
2	9	2014	1	1508	3	31	8	1	3	1	1	1	1	1	4	43
1	9	2014	1	1508	3	21	13	2	5	1	2	2	1	2	4	50
1	9	2014	1	1508	3	24	10	1	5	1	2	2	1	1	4	50
1	9	2014	1	1508	3	22	12	2	5	1	1	1	1	1	4	50
1	9	2014	1	1508	3	26	8	1	5	1	1	1	1	1	4	51
1	9	2014	1	1508	3	24	10	2	5	1	1	1	1	2	4	52
1	9	2014	1	1508	3	24	10	2	5	1	1	1	1	1	4	52
1	9	2014	1	1508	3	24	10	2	5	1	1	1	1	1	4	52
1	9	2014	1	1508	3	23	11	1	5	1	1	1	1	1	4	52
2	9	2014	1	1508	3	30	9	2	5	1	1	1	1	1	4	54
2	9	2015	1	1508	3	33	5	2	5	1	1	1	1	1	4	64
2	9	2015	1	1508	3	30	8	1	5	1	2	2	1	2	4	64
2	9	2015	1	1508	3	31	7	2	5	1	1	1	1	1	4	64
2	9	2016	1	1508	3	29	10	2	5	1	2	2	1	1	4	64
2	9	2016	1	1508	3	28	11	1	5	1	1	1	1	1	4	66
2	9	2015	1	1508	3	29	9	1	5	1	1	1	1	1	4	67
2	9	2015	1	1508	3	31	7	2	5	1	2	2	1	1	4	68
2	9	2015	1	1508	3	28	10	2	5	1	1	1	1	1	4	68
2	9	2015	1	1508	3	32	6	2	5	1	1	1	2	1	4	68
2	9	2016	1	1508	3	30	9	2	5	1	2	2	1	1	4	68
2	9	2016	1	1508	3	30	9	2	5	1	1	1	1	1	4	74
1	9	2015	1	1509	3	28	6	2	5	1	1	1	1	1	1	1
1	9	2015	2	1509	3	25	9	1	5	1	1	1	1	1	2	24
1	9	2015	2	1509	3	27	7	2	5	1	1	1	1	1	2	24
1	9	2015	2	1509	3	26	8	1	5	1	1	1	2	1	2	24
1	9	2015	2	1509	3	29	5	2	4	1	1	1	1	1	2	27
3	9	2014	1	1509	3	23	10	2	5	1	1	1	1	2	4	46
3	9	2014	1	1509	3	23	10	2	5	1	1	1	1	1	4	46
1	9	2015	1	1509	3	24	10	1	5	1	1	1	1	1	4	60
1	9	2016	1	1510	3	24	11	2	5	1	1	1	2	1	1	1
1	9	2016	1	1510	3	25	10	1	5	1	1	1	1	1	1	2
1	9	2016	2	1510	3	24	11	2	5	1	1	1	1	1	1	3
1	9	2016	1	1510	3	24	11	1	5	1	1	1	2	1	1	3
3	9	2015	1	1510	3	24	9	1	5	1	1	1	1	2	1	10
1	9	2016	1	1510	3	25	10	1	5	1	1	1	1	2	1	15
1	9	2016	1	1510	3	25	10	2	5	1	1	1	1	2	1	15
1	9	2013	1	1510	3	22	12	2	5	1	2	2	1	2	3	19
1	9	2013	1	1510	3	22	12	2	4	1	2	2	1	2	3	19
1	9	2013	1	1510	3	23	11	2	5	1	1	1	1	1	3	19
1	9	2013	1	1510	3	22	12	2	5	1	1	1	1	2	3	19
2	9	2013	1	1510	3	33	6	2	5	1	2	2	1	2	3	19
1	9	2013	1	1510	3	24	10	2	5	1	1	1	1	2	4	37
1	9	2013	1	1510	3	22	12	2	5	1	2	2	1	1	4	37
1	9	2013	1	1510	3	22	12	2	5	1	1	1	2	1	4	38
1	9	2013	1	1510	3	21	13	2	5	1	1	1	1	1	4	38
1	9	2013	1	1510	3	24	10	2	5	1	1	1	1	1	4	39
1	9	2013	1	1510	3	19	15	1	5	1	1	1	1	1	4	39
2	9	2013	1	1510	3	32	7	2	5	1	2	2	1	1	4	42
2	9	2013	1	1510	3	34	5	1	5	1	1	1	1	1	4	42
2	9	2013	1	1510	3	33	6	2	5	1	2	2	1	2	4	43
2	9	2013	1	1510	3	30	9	2	5	1	1	1	1	1	4	43
2	9	2013	1	1510	3	35	4	1	5	1	2	2	1	1	4	44
1	9	2016	1	1510	3	24	11	2	5	1	2	2	1	1	4	57
1	9	2016	1	1510	3	24	11	1	5	1	1	1	1	1	4	58
1	9	2016	1	1510	3	26	9	2	5	1	2	2	1	1	4	58
1	9	2016	1	1510	3	22	13	1	4	1	2	2	1	1	4	61
1	9	2016	1	1510	3	23	12	2	5	1	1	1	1	1	4	61
1	9	2016	1	1510	3	24	11	2	5	1	1	1	1	1	4	62
1	9	2016	1	1510	3	23	12	1	5	1	2	2	1	1	4	62
1	9	2016	2	1510	3	24	11	2	5	1	1	1	2	1	4	62
2	9	2016	1	1511	3	31	9	2	5	1	1	1	2	1	1	5
2	9	2015	1	1511	3	28	11	2	6	1	1	1	1	2	1	6
2	9	2015	1	1511	3	27	12	1	5	1	1	1	1	1	1	6
2	9	2015	1	1511	3	30	9	1	5	1	1	1	1	2	1	7
2	9	2016	1	1511	3	30	10	2	5	1	2	2	1	2	1	16
2	9	2016	1	1511	3	30	10	2	5	1	1	1	1	1	1	16
2	9	2016	2	1511	3	30	10	1	5	1	1	1	1	2	1	16
2	9	2016	1	1511	3	29	11	2	5	1	1	1	1	2	1	17
3	9	2013	1	1511	3	25	8	2	5	1	2	2	1	1	3	19
3	9	2013	1	1511	3	27	6	1	5	1	1	1	1	2	3	19
3	9	2013	1	1511	3	26	7	1	3	1	1	1	1	1	4	48
2	9	2015	1	1511	3	34	5	2	5	1	1	1	2	1	4	64
2	9	2015	1	1511	3	32	7	2	5	1	1	1	1	1	4	64
2	9	2015	1	1511	3	31	8	2	5	1	1	1	1	1	4	64
2	9	2016	1	1511	3	29	11	2	5	1	1	1	1	1	4	65
2	9	2016	1	1511	3	33	7	2	5	1	1	1	2	1	4	67
2	9	2015	1	1511	3	31	8	2	5	1	1	1	2	1	4	68
2	9	2016	1	1511	3	31	9	2	5	1	1	1	1	1	4	68
2	9	2016	1	1511	3	32	8	2	5	1	1	1	1	2	4	69
3	9	2016	1	1512	3	23	9	2	6	1	1	1	1	2	1	14
3	9	2016	1	1512	3	20	12	2	5	1	1	1	1	1	1	14
1	9	2014	2	1512	3	25	10	1	5	1	1	1	1	1	2	19
1	9	2014	1	1512	3	23	12	1	5	1	1	1	1	1	3	19
1	9	2014	1	1512	3	25	10	2	5	1	2	2	1	2	3	19
2	9	2014	1	1512	3	32	8	2	5	1	1	1	1	2	3	19
2	9	2014	1	1512	3	33	7	2	5	1	1	1	1	1	3	19
2	9	2014	1	1512	3	34	6	1	5	1	1	1	1	1	3	19
2	9	2014	1	1512	3	32	8	1	5	1	2	2	1	2	3	19
1	9	2014	1	1512	3	25	10	2	5	1	1	1	1	1	4	39
1	9	2014	1	1512	3	23	12	2	3	1	1	1	1	1	4	39
1	9	2014	1	1512	3	25	10	1	5	1	1	1	1	1	4	50
1	9	2014	1	1512	3	25	10	2	5	1	1	1	1	1	4	51
1	9	2014	1	1512	3	26	9	1	5	1	1	1	1	2	4	52
1	9	2014	1	1512	3	25	10	2	5	1	1	1	1	1	4	52
1	9	2014	1	1512	3	26	9	1	5	1	1	1	1	1	4	53
3	9	2016	1	1512	3	27	5	1	5	1	1	1	1	1	4	70
3	9	2016	1	1512	3	24	8	1	5	2	2	2	1	1	4	72
